1.81568
1.77894
18.96190
2.96764
33.49143
89.15836
106.96200
148.30543
183.20564
238.15292
315.52987
365.55388
433.24268
502.44241
582.35742
680.53232
758.37092
872.86330
977.06360
1067.66262
1207.95528
1326.81034
1446.30410
1569.00394
1723.17771
1857.00877
1972.37100
2137.68070
2291.30329
2436.14421
2598.19908
2764.31444
2936.95394
3078.94054
3251.91075
3400.47348
3560.11785
3721.97444
3885.80557
4032.86655
4211.58133
4348.78887
4490.12753
4649.50356
4880.82307
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
6530.34480
6703.89960
6914.99051
7100.56353
7256.86279
7414.45038
7563.56208
7724.29855
7892.44959
8059.17578
8215.65346
8361.15151
8520.18489
8682.03676
8842.99839
8991.17765
9165.26973
9313.72163
9459.43590
9595.73531
9757.20254
9874.63636
10013.68700
10118.72681
10250.02740
10335.13905
10448.47623
10552.40985
10658.30266
10744.82013
10834.40771
10915.69315
11001.43646
11091.03497
11171.68309
11251.83386
11322.56013
11391.08310
11463.91684
11543.41718
11610.43713
11680.79401
11745.46598
11818.25487
11884.48137
